41.343436068483;-16.0400390625;good
41.343436068483;-15.8900390625;good
41.343436068483;-15.7400390625;good
41.343436068483;-15.5900390625;good
41.343436068483;-15.4400390625;good
41.343436068483;-15.2900390625;good
41.343436068483;-15.1400390625;good
41.343436068483;-14.9900390625;good
41.343436068483;-14.8400390625;good
41.343436068483;-14.6900390625;good
41.343436068483;-14.5400390625;good
41.343436068483;-14.3900390625;good
41.343436068483;-14.2400390625;good
41.343436068483;-14.0900390625;good
41.343436068483;-13.9400390625;good
41.343436068483;-13.7900390625;good
41.343436068483;-13.6400390625;good
41.343436068483;-13.4900390625;good
41.343436068483;-13.3400390625;good
41.343436068483;-13.1900390625;good
41.343436068483;-13.0400390625;good
41.343436068483;-12.8900390625;good
41.343436068483;-12.7400390625;good
41.343436068483;-12.5900390625;good
41.343436068483;-12.4400390625;good
41.343436068483;-12.2900390625;good
41.343436068483;-12.1400390625;good
41.343436068483;-11.9900390625;good
41.343436068483;-11.8400390625;good
41.343436068483;-11.6900390625;good
41.343436068483;-11.5400390625;good
41.343436068483;-11.3900390625;good
41.343436068483;-11.2400390625;good
41.343436068483;-11.0900390625;good
41.343436068483;-10.9400390625;good
41.343436068483;-10.7900390625;good
41.343436068483;-10.6400390625;good
41.343436068483;-10.4900390625;good
41.343436068483;-10.3400390625;good
41.343436068483;-10.1900390625;good
41.343436068483;-10.0400390625;good
41.343436068483;-9.8900390625;good
41.343436068483;-9.7400390625;good
41.343436068483;-9.5900390625;good
41.343436068483;-9.4400390625;good
41.343436068483;-9.2900390625;good
41.343436068483;-9.1400390625;good
41.343436068483;-8.9900390625;good
41.343436068483;-8.8400390625;good
41.343436068483;-8.6900390625;good
41.343436068483;-8.5400390625;good
41.343436068483;-8.3900390625;good
41.343436068483;-8.2400390625;good
41.343436068483;-8.0900390625;good
41.343436068483;-7.9400390625;good
41.343436068483;-7.7900390625;good
41.343436068483;-7.6400390625;good
41.343436068483;-7.4900390625;good
41.343436068483;-7.3400390625;good
41.343436068483;-7.1900390625;good
41.343436068483;-7.0400390625;good
41.343436068483;-6.8900390625;good
41.343436068483;-6.7400390625;good
41.343436068483;-6.5900390625;good
41.343436068483;-6.4400390625;good
41.343436068483;-6.2900390625;good
41.343436068483;-6.1400390625;good
41.343436068483;-5.9900390625;good
41.343436068483;-5.8400390625;good
41.343436068483;-5.6900390625;good
41.343436068483;-5.5400390625;good
41.343436068483;-5.3900390625;good
41.343436068483;-5.2400390625;good
41.343436068483;-5.0900390625;good
41.343436068483;-4.9400390625;good
41.343436068483;-4.7900390625;good
41.343436068483;-4.6400390625;good
41.343436068483;-4.4900390625;good
41.343436068483;-4.3400390625;good
41.343436068483;-4.1900390625;good
41.343436068483;-4.0400390625;good
41.343436068483;-3.8900390625;good
41.343436068483;-3.7400390625;good
41.343436068483;-3.5900390625;good
41.343436068483;-3.4400390625;good
41.343436068483;-3.2900390625;good
41.343436068483;-3.1400390625;good
41.343436068483;-2.9900390625;good
41.343436068483;-2.8400390625;good
41.343436068483;-2.6900390625;good
41.343436068483;-2.5400390625;good
41.343436068483;-2.3900390625;good
41.343436068483;-2.2400390625;good
41.343436068483;-2.0900390625;good
41.343436068483;-1.9400390625;good
41.343436068483;-1.7900390625;good
41.343436068483;-1.6400390625;good
41.343436068483;-1.4900390625;good
41.343436068483;-1.3400390625;good
41.343436068483;-1.1900390625;good
41.343436068483;-1.0400390625;good
41.343436068483;-0.89003906249998;good
41.343436068483;-0.74003906249998;good
41.343436068483;-0.59003906249998;good
41.343436068483;-0.44003906249998;good
41.343436068483;-0.29003906249998;good
41.343436068483;-0.14003906249998;good
41.343436068483;0.0099609375000232;good
41.343436068483;0.15996093750002;good
41.343436068483;0.30996093750002;good
41.343436068483;0.45996093750002;good
41.343436068483;0.60996093750002;good
41.343436068483;0.75996093750002;good
41.343436068483;0.90996093750002;good
41.343436068483;1.0599609375;good
41.343436068483;1.2099609375;good
41.343436068483;1.3599609375;good
41.343436068483;1.5099609375;good
41.343436068483;1.6599609375;good
